word_id	utterance_id	location	surface	auto	fix	eng	com	speaker	langid	filename	clause	clauseno
1335	257	2	I	I.PRON.SUB.1S				GIA	eng	sastre4		
1336	257	3	told	told.V.PAST				GIA	eng	sastre4		
1337	257	4	him	him.PRON.OBJ.M.3S				GIA	eng	sastre4		
1338	257	5	.					GIA	999	sastre4		
1339	258	1	listen	listen.V.INFIN				GIA	eng	sastre4		
1340	258	2	.					GIA	999	sastre4		
1341	259	1	no	no.ADV				GIA	eng	sastre4		
1342	259	2	.					GIA	999	sastre4		
1343	260	1	don't	do.V.12S13P.PRES+NEG				GIA	eng	sastre4		
1344	260	2	.					GIA	999	sastre4		
1345	261	1	he	he.PRON.SUB.M.3S				EMI	eng	sastre4		
1346	261	2	needs	needs.ADV.[or].need.V.3S.PRES				EMI	eng	sastre4		
1347	261	3	to	to.PREP				EMI	eng	sastre4		
1348	261	4	stop	stop.V.INFIN				EMI	eng	sastre4		
1349	261	5	yeah	yeah.ADV				EMI	eng	sastre4		
1350	261	6	.					EMI	999	sastre4		
1351	262	1	yeah	yeah.ADV				EMI	eng	sastre4		
1352	262	2	.					EMI	999	sastre4		
1353	263	1	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				GIA	eng	sastre4		
1354	263	2	gonna	go.V.PRESPART+TO.PREP				GIA	eng	sastre4		
1355	263	3	start	start.V.INFIN				GIA	eng	sastre4		
1356	263	4	harassing	harass.V.PRESPART				GIA	eng	sastre4		
1357	263	5	me	me.PRON.OBJ.1S				GIA	eng	sastre4		
1358	263	6	bro	bro.N.SG				GIA	eng	sastre4		
1359	263	7	.					GIA	999	sastre4		
1360	264	1	I	I.PRON.SUB.1S				EMI	eng	sastre4		
1361	264	2	told	told.V.PAST				EMI	eng	sastre4		
1362	264	3	you	you.PRON.SUB.2SP				EMI	eng	sastre4		
1363	264	4	you	you.PRON.SUB.2SP				EMI	eng	sastre4		
1364	264	5	need	need.V.2SP.PRES				EMI	eng	sastre4		
1365	264	6	to	to.PREP				EMI	eng	sastre4		
1366	264	7	tell	tell.V.INFIN				EMI	eng	sastre4		
1367	264	8	him	him.PRON.OBJ.M.3S				EMI	eng	sastre4		
1368	264	9	.					EMI	999	sastre4		
1369	265	1	look	look.V.INFIN				EMI	eng	sastre4		
1370	265	2	.					EMI	999	sastre4		
1371	266	1	leave	leave.V.INFIN				EMI	eng	sastre4		
1372	266	2	me	me.PRON.OBJ.1S				EMI	eng	sastre4		
1373	266	3	alone	alone.ADV				EMI	eng	sastre4		
1374	266	4	.					EMI	999	sastre4		
1375	267	1	te	you.PRON.OBL.MF.2S				EMI	spa	sastre4		
1376	267	2	voy	go.V.1S.PRES				EMI	spa	sastre4		
1377	267	3	a	to.PREP				EMI	spa	sastre4		
1378	267	4	poner	put.V.INFIN				EMI	spa	sastre4		
1379	267	5	un	one.DET.INDEF.M.SG				EMI	spa	sastre4		
1380	267	6	restraining	restrain.V.PRESPART				EMI	eng	sastre4		
1381	267	7	order	ord.N.SG+COMP.AG.[or].order.N.SG				EMI	eng	sastre4		
1382	267	8	.					EMI	999	sastre4		
1383	268	1	restraining	restrain.V.PRESPART				GIA	eng	sastre4		
1384	268	2	order	ord.N.SG+COMP.AG.[or].order.N.SG				GIA	eng	sastre4		
1385	268	3	.					GIA	999	sastre4		
1386	269	1	yeah	yeah.ADV				GIA	eng	sastre4		
1387	269	2	.					GIA	999	sastre4		
1388	270	1	that's	that.DEM.FAR+BE.V.3S.PRES				EMI	eng	sastre4		
1389	270	2	it	it.PRON.OBJ.3S				EMI	eng	sastre4		
1390	270	3	.					EMI	999	sastre4		
1391	271	1	that's	that.DEM.FAR+BE.V.3S.PRES				EMI	eng	sastre4		
1392	271	2	it	it.PRON.OBJ.3S				EMI	eng	sastre4		
1393	271	3	.					EMI	999	sastre4		
1394	272	1	you	you.PRON.SUB.2SP				EMI	eng	sastre4		
1395	272	2	need	need.V.2SP.PRES				EMI	eng	sastre4		
1396	272	3	to	to.PREP				EMI	eng	sastre4		
1397	272	4	stop	stop.V.INFIN				EMI	eng	sastre4		
1398	272	5	.					EMI	999	sastre4		
1399	273	1	you	you.PRON.SUB.2SP				EMI	eng	sastre4		
1400	273	2	need	need.V.2SP.PRES				EMI	eng	sastre4		
1401	273	3	to	to.PREP				EMI	eng	sastre4		
1402	273	4	tell	tell.V.INFIN				EMI	eng	sastre4		
1403	273	5	him	him.PRON.OBJ.M.3S				EMI	eng	sastre4		
1404	273	6	to	to.PREP				EMI	eng	sastre4		
1405	273	7	.					EMI	999	sastre4		
1406	274	1	he	he.PRON.SUB.M.3S				EMI	eng	sastre4		
1407	274	2	can't	can.V.3S.PRES+NEG				EMI	eng	sastre4		
1408	274	3	keep	keep.V.INFIN				EMI	eng	sastre4		
1409	274	4	doing	do.V.PRESPART				EMI	eng	sastre4		
1410	274	5	.					EMI	999	sastre4		
1411	275	1	back	back.ADV.[or].back.V.INFIN				GIA	eng	sastre4		
1412	275	2	off	off.ADV				GIA	eng	sastre4		
1413	275	3	.					GIA	999	sastre4		
1414	276	1	.					EMI	999	sastre4		
1415	277	1	.					EMI	999	sastre4		
1416	278	1	I	I.PRON.SUB.1S				EMI	eng	sastre4		
1417	278	2	wanna	want.V.1S.PRES+TO.PREP				EMI	eng	sastre4		
1418	278	3	kick	kick.V.INFIN				EMI	eng	sastre4		
1419	278	4	his	his.ADJ.POSS.M.3S				EMI	eng	sastre4		
1420	278	5	ass	ass.N.SG				EMI	eng	sastre4		
1421	278	6	.					EMI	999	sastre4		
1422	279	1	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				EMI	eng	sastre4		
1423	279	2	not	not.ADV				EMI	eng	sastre4		
1424	279	3	a	a.DET.INDEF				EMI	eng	sastre4		
1425	279	4	big	big.ADJ				EMI	eng	sastre4		
1426	279	5	guy	guy.N.SG				EMI	eng	sastre4		
1427	279	6	right	right.ADJ				EMI	eng	sastre4		
1428	279	7	?					EMI	999	sastre4		
1429	280	1	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				EMI	eng	sastre4		
1430	280	2	little	little.ADJ				EMI	eng	sastre4		
1431	280	3	.					EMI	999	sastre4		
1432	281	1	or	or.CONJ				EMI	eng	sastre4		
1433	281	2	is	is.V.3S.PRES				EMI	eng	sastre4		
1434	281	3	he	he.PRON.SUB.M.3S				EMI	eng	sastre4		
1435	281	4	big	big.ADJ				EMI	eng	sastre4		
1436	281	5	?					EMI	999	sastre4		
1437	282	1	yeah	yeah.ADV				GIA	eng	sastre4		
1438	282	2	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				GIA	eng	sastre4		
1439	282	3	my	my.ADJ.POSS.1S				GIA	eng	sastre4		
1440	282	4	height	height.N.SG				GIA	eng	sastre4		
1441	282	5	.					GIA	999	sastre4		
1442	283	1	yeah	yeah.ADV				EMI	eng	sastre4		
1443	283	2	.					EMI	999	sastre4		
1444	284	1	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				GIA	eng	sastre4		
1445	284	2	my	my.ADJ.POSS.1S				GIA	eng	sastre4		
1446	284	3	height	height.N.SG				GIA	eng	sastre4		
1447	284	4	.					GIA	999	sastre4		
1448	285	1	about	about.PREP				GIA	eng	sastre4		
1449	285	2	my	my.ADJ.POSS.1S				GIA	eng	sastre4		
1450	285	3	weight	weight.N.SG				GIA	eng	sastre4		
1451	285	4	.					GIA	999	sastre4		
1452	286	1	yeah	yeah.ADV				EMI	eng	sastre4		
1453	286	2	.					EMI	999	sastre4		
1454	287	1	I	I.PRON.SUB.1S				EMI	eng	sastre4		
1455	287	2	remember	remember.V.1S.PRES				EMI	eng	sastre4		
1456	287	3	a	a.DET.INDEF				EMI	eng	sastre4		
1457	287	4	.					EMI	999	sastre4		
1458	288	1	I	I.PRON.SUB.1S				EMI	eng	sastre4		
1459	288	2	don't	do.V.1S.PRES+NEG				EMI	eng	sastre4		
1460	288	3	remember	remember.V.INFIN				EMI	eng	sastre4		
1461	288	4	him	him.PRON.OBJ.M.3S				EMI	eng	sastre4		
1462	288	5	being	be.SV.INFIN+ASV				EMI	eng	sastre4		
1463	288	6	big	big.ADJ				EMI	eng	sastre4		
1464	288	7	.					EMI	999	sastre4		
1465	289	1	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				GIA	eng	sastre4		
1466	289	2	.					GIA	999	sastre4		
1467	290	1	and	and.CONJ				GIA	eng	sastre4		
1468	290	2	and	and.CONJ				GIA	eng	sastre4		
1469	290	3	yo	I.PRON.SUB.MF.1S				GIA	spa	sastre4		
1470	290	4	no	not.ADV				GIA	spa	sastre4		
1471	290	5	lo	him.PRON.OBJ.M.3S				GIA	spa	sastre4		
1472	290	6	iba	go.V.13S.IMPERF				GIA	spa	sastre4		
1473	290	7	a	to.PREP				GIA	spa	sastre4		
1474	290	8	invitar	invite.V.INFIN				GIA	spa	sastre4		
1475	290	9	.					GIA	999	sastre4		
1476	291	1	baby	baby.N.SG				GIA	eng	sastre4		
1477	291	2	shower	show.N.SG+COMP.AG.[or].shower.N.SG				GIA	eng	sastre4		
1478	291	3	of	of.PREP				GIA	eng	sastre4		
1479	291	4	my	my.ADJ.POSS.1S				GIA	eng	sastre4		
1480	291	5	sister	sister.N.SG				GIA	eng	sastre4		
1481	291	6	I	I.PRON.SUB.1S				GIA	eng	sastre4		
1482	291	7	was	was.V.13S.PAST				GIA	eng	sastre4		
1483	291	8	not	not.ADV				GIA	eng	sastre4		
1484	291	9	gonna	go.V.PRESPART+TO.PREP				GIA	eng	sastre4		
1485	291	10	invite	invite.V.INFIN				GIA	eng	sastre4		
1486	291	11	him	him.PRON.OBJ.M.3S				GIA	eng	sastre4		
1487	291	12	.					GIA	999	sastre4		
1488	292	1	no	no.ADV				EMI	eng	sastre4		
1489	292	2	no	no.ADV				EMI	eng	sastre4		
1490	292	3	.					EMI	999	sastre4		
1491	293	1	he	he.PRON.SUB.M.3S				GIA	eng	sastre4		
1492	293	2	text	text.V.3S.PRES				GIA	eng	sastre4		
1493	293	3	my	my.ADJ.POSS.1S				GIA	eng	sastre4		
1494	293	4	sister	sister.N.SG				GIA	eng	sastre4		
1495	293	5	because	because.CONJ				GIA	eng	sastre4		
1496	293	6	my	my.ADJ.POSS.1S				GIA	eng	sastre4		
1497	293	7	sister	sister.N.SG				GIA	eng	sastre4		
1498	293	8	Ana	name				GIA	eng&spa	sastre4		
1499	293	9	is	is.V.3S.PRES				GIA	eng	sastre4		
1500	293	10	like	like.CONJ				GIA	eng	sastre4		
1501	293	11	.					GIA	999	sastre4		
1502	294	1	oye	hear.V.2S.IMPER				GIA	spa	sastre4		
1503	294	2	is	is.V.3S.PRES				GIA	eng	sastre4		
1504	294	3	number	numb.ADJ.COMP.[or].number.N.SG				GIA	eng	sastre4		
1505	294	4	is	is.V.3S.PRES				GIA	eng	sastre4		
1506	294	5	such	such.ADJ				GIA	eng	sastre4		
1507	294	6	and	and.CONJ				GIA	eng	sastre4		
1508	294	7	such	such.ADJ				GIA	eng	sastre4		
1509	294	8	and	and.CONJ				GIA	eng	sastre4		
1510	294	9	such	such.ADJ				GIA	eng	sastre4		
1511	294	10	?					GIA	999	sastre4		
1512	295	1	I	I.PRON.SUB.1S				GIA	eng	sastre4		
1513	295	2	was	was.V.13S.PAST				GIA	eng	sastre4		
1514	295	3	like	like.CONJ				GIA	eng	sastre4		
1515	295	4	.					GIA	999	sastre4		
1516	296	1	yeah	yeah.ADV				GIA	eng	sastre4		
1517	296	2	.					GIA	999	sastre4		
1518	297	1	she's	she.PRON.SUB.F.3S+BE.V.3S.PRES				GIA	eng	sastre4		
1519	297	2	like	like.CONJ.[or].like.SV.INFIN				GIA	eng	sastre4		
1520	297	3	.					GIA	999	sastre4		
1521	298	1	well	well.ADV				GIA	eng	sastre4		
1522	298	2	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				GIA	eng	sastre4		
1523	298	3	over	over.ADV				GIA	eng	sastre4		
1524	298	4	here	here.ADV				GIA	eng	sastre4		
1525	298	5	texting	unk				GIA	eng	sastre4		
1526	298	6	me	me.PRON.OBJ.1S				GIA	eng	sastre4		
1527	298	7	.					GIA	999	sastre4		
1528	299	1	asking	ask.V.PRESPART				GIA	eng	sastre4		
1529	299	2	me	me.PRON.OBJ.1S				GIA	eng	sastre4		
1530	299	3	when	when.CONJ				GIA	eng	sastre4		
1531	299	4	it	it.PRON.SUB.3S				GIA	eng	sastre4		
1532	299	5	is	is.V.3S.PRES				GIA	eng	sastre4		
1533	299	6	.					GIA	999	sastre4		
1534	300	1	and	and.CONJ				GIA	eng	sastre4		
1535	300	2	that	that.DEM.FAR				GIA	eng	sastre4		
1536	300	3	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				GIA	eng	sastre4		
1537	300	4	gonna	go.V.PRESPART+TO.PREP				GIA	eng	sastre4		
1538	300	5	go	go.V.INFIN				GIA	eng	sastre4		
1539	300	6	.					GIA	999	sastre4		
1540	301	1	and	and.CONJ				GIA	eng	sastre4		
1541	301	2	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				GIA	eng	sastre4		
1542	301	3	gonna	go.V.PRESPART+TO.PREP				GIA	eng	sastre4		
1543	301	4	buy	buy.V.INFIN				GIA	eng	sastre4		
1544	301	5	me	me.PRON.INDIR.1S				GIA	eng	sastre4		
1545	301	6	a	a.DET.INDEF				GIA	eng	sastre4		
1546	301	7	gift	gift.N.SG				GIA	eng	sastre4		
1547	301	8	.					GIA	999	sastre4		
1548	302	1	and	and.CONJ				GIA	eng	sastre4		
1549	302	2	I'm	I.PRON.SUB.1S+BE.V.PRES				GIA	eng	sastre4		
1550	302	3	like	like.CONJ				GIA	eng	sastre4		
1551	302	4	.					GIA	999	sastre4		
1552	303	1	oh	oh.IM				GIA	eng	sastre4		
1553	303	2	my	my.ADJ.POSS.1S				GIA	eng	sastre4		
1554	303	3	god	god.N.SG				GIA	eng	sastre4		
1555	303	4	can	can.V.123SP.PRES				GIA	eng	sastre4		
1556	303	5	he	he.PRON.SUB.M.3S				GIA	eng	sastre4		
1557	303	6	stop	stop.V.3S.PRES				GIA	eng	sastre4		
1558	303	7	it	it.PRON.OBJ.3S				GIA	eng	sastre4		
1559	303	8	?					GIA	999	sastre4		
1560	304	1	he	he.PRON.SUB.M.3S				EMI	eng	sastre4		
1561	304	2	needs	needs.ADV.[or].need.V.3S.PRES				EMI	eng	sastre4		
1562	304	3	to	to.PREP				EMI	eng	sastre4		
1563	304	4	stop	stop.V.INFIN				EMI	eng	sastre4		
1564	304	5	.					EMI	999	sastre4		
1565	305	1	he	he.PRON.SUB.M.3S				GIA	eng	sastre4		
1566	305	2	needs	needs.ADV.[or].need.V.3S.PRES				GIA	eng	sastre4		
1567	305	3	to	to.PREP				GIA	eng	sastre4		
1568	305	4	stop	stop.V.INFIN				GIA	eng	sastre4		
1569	305	5	.					GIA	999	sastre4		
1570	306	1	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				GIA	eng	sastre4		
1571	306	2	.					GIA	999	sastre4		
1572	307	1	he	he.PRON.SUB.M.3S				GIA	eng	sastre4		
1573	307	2	told	told.V.PAST				GIA	eng	sastre4		
1574	307	3	me	me.PRON.OBJ.1S				GIA	eng	sastre4		
1575	307	4	he's	he.PRON.SUB.M.3S+BE.V.3S.PRES				GIA	eng	sastre4		
1576	307	5	like	like.CONJ.[or].like.SV.INFIN				GIA	eng	sastre4		
1577	307	6	.					GIA	999	sastre4		
1578	308	1	oh	oh.IM				GIA	eng	sastre4		
1579	308	2	I'm	I.PRON.SUB.1S+BE.V.PRES				GIA	eng	sastre4		
1580	308	3	a	a.DET.INDEF				GIA	eng	sastre4		
1581	308	4	go	go.N.SG				GIA	eng	sastre4		
1582	308	5	over	over.ADV				GIA	eng	sastre4		
1583	308	6	there	there.ADV				GIA	eng	sastre4		
1584	308	7	today	today.N.SG				GIA	eng	sastre4		
1585	308	8	at	at.PREP				GIA	eng	sastre4		
1586	308	9	six	six.NUM				GIA	eng	sastre4		
1587	308	10	.					GIA	999	sastre4		
1588	309	1	I	I.PRON.SUB.1S				GIA	eng	sastre4		
1589	309	2	was	was.V.13S.PAST				GIA	eng	sastre4		
1590	309	3	like	like.CONJ				GIA	eng	sastre4		
1591	309	4	.					GIA	999	sastre4		
1592	310	1	no	no.ADV				GIA	eng	sastre4		
1593	310	2	because	because.CONJ				GIA	eng	sastre4		
1594	310	3	I'm	I.PRON.SUB.1S+BE.V.PRES				GIA	eng	sastre4		
1595	310	4	doing	do.V.PRESPART				GIA	eng	sastre4		
1596	310	5	something	something.PRON				GIA	eng	sastre4		
1597	310	6	after	after.PREP				GIA	eng	sastre4		
1598	310	7	work	work.SV.INFIN				GIA	eng	sastre4		
1599	310	8	.					GIA	999	sastre4		
1600	311	1	y	and.CONJ				GIA	spa	sastre4		
1601	311	2	después	afterwards.ADV				GIA	spa	sastre4		
1602	311	3	I'm	I.PRON.SUB.1S+BE.V.PRES				GIA	eng	sastre4		
1603	311	4	gonna	go.V.PRESPART+TO.PREP				GIA	eng	sastre4		
1604	311	5	go	go.V.INFIN				GIA	eng	sastre4		
1605	311	6	to	to.PREP				GIA	eng	sastre4		
1606	311	7	the	the.DET.DEF				GIA	eng	sastre4		
1607	311	8	mall	mall.N.SG				GIA	eng	sastre4		
1608	311	9	.					GIA	999	sastre4		
1609	312	1	and	and.CONJ				GIA	eng	sastre4		
1610	312	2	then	then.ADV				GIA	eng	sastre4		
1611	312	3	I'm	I.PRON.SUB.1S+BE.V.PRES				GIA	eng	sastre4		
1612	312	4	gonna	go.V.PRESPART+TO.PREP				GIA	eng	sastre4		
1613	312	5	hang	hang.V.INFIN				GIA	eng	sastre4		
1614	312	6	out	out.ADV				GIA	eng	sastre4		
1615	312	7	with	with.PREP				GIA	eng	sastre4		
1616	312	8	my	my.ADJ.POSS.1S				GIA	eng	sastre4		
1617	312	9	girls	girl.N.PL				GIA	eng	sastre4		
1618	312	10	.					GIA	999	sastre4		
1619	313	1	yeah	yeah.ADV				EMI	eng	sastre4		
1620	313	2	I	I.PRON.SUB.1S				EMI	eng	sastre4		
1621	313	3	know	know.V.1S.PRES				EMI	eng	sastre4		
1622	313	4	.					EMI	999	sastre4		
1623	314	1	he	he.PRON.SUB.M.3S				GIA	eng	sastre4		
1624	314	2	said	said.V.PAST				GIA	eng	sastre4		
1625	314	3	.					GIA	999	sastre4		
1626	315	1	oh	oh.IM				GIA	eng	sastre4		
1627	315	2	then	then.ADV				GIA	eng	sastre4		
1628	315	3	I'm	I.PRON.SUB.1S+BE.V.PRES				GIA	eng	sastre4		
1629	315	4	gonna	go.V.PRESPART+TO.PREP				GIA	eng	sastre4		
1630	315	5	see	see.V.INFIN				GIA	eng	sastre4		
1631	315	6	you	you.PRON.SUB.2SP				GIA	eng	sastre4		
1632	315	7	tomorrow	tomorrow.N.SG				GIA	eng	sastre4		
1633	315	8	.					GIA	999	sastre4		
1634	316	1	no	no.ADV				EMI	eng	sastre4		
1635	316	2	no	no.ADV				EMI	eng	sastre4		
1636	316	3	.					EMI	999	sastre4		
1637	317	1	I	I.PRON.SUB.1S				GIA	eng	sastre4		
1638	317	2	was	was.V.13S.PAST				GIA	eng	sastre4		
1639	317	3	like	like.CONJ				GIA	eng	sastre4		
1640	317	4	.					GIA	999	sastre4		
1641	318	1	no	no.ADV				GIA	eng	sastre4		
1642	318	2	.					GIA	999	sastre4		
1643	319	1	he	he.PRON.SUB.M.3S				EMI	eng	sastre4		
1644	319	2	he	he.PRON.SUB.M.3S				EMI	eng	sastre4		
1645	319	3	he	he.PRON.SUB.M.3S				EMI	eng	sastre4		
1646	319	4	he	he.PRON.SUB.M.3S				EMI	eng	sastre4		
1647	319	5	needs	needs.ADV.[or].need.V.3S.PRES				EMI	eng	sastre4		
1648	319	6	to	to.PREP				EMI	eng	sastre4		
1649	319	7	ya	already.ADV				EMI	spa	sastre4		
1650	319	8	ya	already.ADV				EMI	spa	sastre4		
1651	319	9	parar	stall.V.INFIN				EMI	spa	sastre4		
1652	319	10	parar	stall.V.INFIN				EMI	spa	sastre4		
1653	319	11	.					EMI	999	sastre4		
1654	320	1	yeah	yeah.ADV				GIA	eng	sastre4		
1655	320	2	he	he.PRON.SUB.M.3S				GIA	eng	sastre4		
1656	320	3	needs	needs.ADV.[or].need.V.3S.PRES				GIA	eng	sastre4		
1657	320	4	to	to.PREP				GIA	eng	sastre4		
1658	320	5	stop	stop.V.INFIN				GIA	eng	sastre4		
1659	320	6	.					GIA	999	sastre4		
1660	321	1	.					EMI	999	sastre4		
1661	322	1	isn't	is.V.3S.PRES+NEG				GIA	eng	sastre4		
1662	322	2	it	it.PRON.SUB.3S				GIA	eng	sastre4		
1663	322	3	?					GIA	999	sastre4		
1664	323	1	ya	already.ADV				EMI	spa	sastre4		
1665	323	2	.					EMI	999	sastre4		
1666	324	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				EMI	eng	sastre4		
1667	324	2	over	over.ADV.[or].over.PREP				EMI	eng	sastre4		
1668	324	3	like	like.CONJ.[or].like.SV.INFIN				EMI	eng	sastre4		
1669	324	4	.					EMI	999	sastre4		
1670	325	1	no	no.ADV				EMI	eng	sastre4		
1671	325	2	no	no.ADV				EMI	eng	sastre4		
1672	325	3	that's	that.DEM.FAR+BE.V.3S.PRES				EMI	eng	sastre4		
1673	325	4	it	it.PRON.OBJ.3S				EMI	eng	sastre4		
1674	325	5	.					EMI	999	sastre4		
1675	326	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				EMI	eng	sastre4		
1676	326	2	over	over.ADV.[or].over.PREP				EMI	eng	sastre4		
1677	326	3	.					EMI	999	sastre4		
1678	327	1	a	to.PREP				EMI	spa	sastre4		
1679	327	2	mí	me.PRON.PREP.MF.1S				EMI	spa	sastre4		
1680	327	3	me	me.PRON.OBL.MF.1S				EMI	spa	sastre4		
1681	327	4	pone	put.V.3S.PRES				EMI	spa	sastre4		
1682	327	5	mal	poorly.ADJ.M.SG.[or].poorly.ADV.[or].poorly.N.M.SG				EMI	spa	sastre4		
1683	327	6	.					EMI	999	sastre4		
1684	328	1	me	me.PRON.OBJ.1S				GIA	eng	sastre4		
1685	328	2	too	too.ADV				GIA	eng	sastre4		
1686	328	3	.					GIA	999	sastre4		
1687	329	1	.					EMI	999	sastre4		
1688	330	1	um	um.IM				EMI	eng	sastre4		
1689	330	2	so	so.ADV				EMI	eng	sastre4		
1690	330	3	you're	you.PRON.SUB.2SP+BE.V.PRES				EMI	eng	sastre4		
1691	330	4	gonna	go.V.PRESPART+TO.PREP				EMI	eng	sastre4		
1692	330	5	from	from.PREP				EMI	eng	sastre4		
1693	330	6	here	here.ADV				EMI	eng	sastre4		
1694	330	7	to	to.PREP				EMI	eng	sastre4		
1695	330	8	to	to.PREP				EMI	eng	sastre4		
1696	330	9	Weston	name				EMI	eng	sastre4		
1697	330	10	?					EMI	999	sastre4		
1698	331	1	I	I.PRON.SUB.1S				GIA	eng	sastre4		
1699	331	2	have	have.V.1S.PRES				GIA	eng	sastre4		
1700	331	3	to	to.PREP				GIA	eng	sastre4		
1701	331	4	.					GIA	999	sastre4		
1702	332	1	yeah	yeah.ADV				EMI	eng	sastre4		
1703	332	2	yeah	yeah.ADV				EMI	eng	sastre4		
1704	332	3	.					EMI	999	sastre4		
1705	333	1	I	I.PRON.SUB.1S				GIA	eng	sastre4		
1706	333	2	have	have.V.1S.PRES				GIA	eng	sastre4		
1707	333	3	to	to.PREP				GIA	eng	sastre4		
1708	333	4	buy	buy.V.INFIN				GIA	eng	sastre4		
1709	333	5	a	a.DET.INDEF				GIA	eng	sastre4		
1710	333	6	new	new.ADJ				GIA	eng	sastre4		
1711	333	7	shirt	shirt.N.SG				GIA	eng	sastre4		
1712	333	8	for	for.PREP				GIA	eng	sastre4		
1713	333	9	Monday	name				GIA	eng	sastre4		
1714	333	10	.					GIA	999	sastre4		
1715	334	1	I	I.PRON.SUB.1S				GIA	eng	sastre4		
1716	334	2	wanna	want.V.1S.PRES+TO.PREP				GIA	eng	sastre4		
1717	334	3	find	find.V.INFIN				GIA	eng	sastre4		
1718	334	4	a	a.DET.INDEF				GIA	eng	sastre4		
1719	334	5	shirt	shirt.N.SG				GIA	eng	sastre4		
1720	334	6	that	that.DEM.FAR				GIA	eng	sastre4		
1721	334	7	says	says.N.SG.[or].say.V.3S.PRES				GIA	eng	sastre4		
1722	334	8	kiss	kiss.N.SG				GIA	eng	sastre4		
1723	334	9	me	me.PRON.OBJ.1S				GIA	eng	sastre4		
1724	334	10	I'm	I.PRON.SUB.1S+BE.V.PRES				GIA	eng	sastre4		
1725	334	11	Irish	name				GIA	eng	sastre4		
1726	334	12	.					GIA	999	sastre4		
1727	335	1	yeah	yeah.ADV				EMI	eng	sastre4		
1728	335	2	.					EMI	999	sastre4		
1729	336	1	and	and.CONJ				GIA	eng	sastre4		
1730	336	2	a	a.DET.INDEF				GIA	eng	sastre4		
1731	336	3	.					GIA	999	sastre4		
1732	337	1	change	change.V.INFIN				GIA	eng	sastre4		
1733	337	2	shirt	shirt.N.SG				GIA	eng	sastre4		
1734	337	3	tonight	tonight.N.SG				GIA	eng	sastre4		
1735	337	4	?					GIA	999	sastre4		
1736	338	1	.					EMI	999	sastre4		
1737	339	1	.					GIA	999	sastre4		
1738	340	1	you	you.PRON.SUB.2SP				EMI	eng	sastre4		
1739	340	2	need	need.V.2SP.PRES				EMI	eng	sastre4		
1740	340	3	to	to.PREP				EMI	eng	sastre4		
1741	340	4	tell	tell.V.INFIN				EMI	eng	sastre4		
1742	340	5	him	him.PRON.OBJ.M.3S				EMI	eng	sastre4		
1743	340	6	.					EMI	999	sastre4		
1744	341	1	ok	unk				EMI	eng	sastre4		
1745	341	2	we	we.PRON.SUB.1P				EMI	eng	sastre4		
1746	341	3	need	need.V.1P.PRES				EMI	eng	sastre4		
1747	341	4	to	to.PREP				EMI	eng	sastre4		
1748	341	5	go	go.V.INFIN				EMI	eng	sastre4		
1749	341	6	to	to.PREP				EMI	eng	sastre4		
1750	341	7	other	other.ADJ				EMI	eng	sastre4		
1751	341	8	places	place.N.PL				EMI	eng	sastre4		
1752	341	9	.					EMI	999	sastre4		
1753	342	1	other	other.ADJ				EMI	eng	sastre4		
1754	342	2	places	place.N.PL				EMI	eng	sastre4		
1755	342	3	like	like.CONJ.[or].like.V.3P.PRES				EMI	eng	sastre4		
1756	342	4	that	that.DEM.FAR				EMI	eng	sastre4		
1757	342	5	.					EMI	999	sastre4		
1758	343	1	we're	we.PRON.SUB.1P+BE.V.PRES				GIA	eng	sastre4		
1759	343	2	just	just.ADV				GIA	eng	sastre4		
1760	343	3	gonna	go.V.PRESPART+TO.PREP				GIA	eng	sastre4		
1761	343	4	go	go.V.INFIN				GIA	eng	sastre4		
1762	343	5	to	to.PREP				GIA	eng	sastre4		
1763	343	6	like	like.CONJ.[or].like.V.INFIN				GIA	eng	sastre4		
1764	343	7	like	like.CONJ				GIA	eng	sastre4		
1765	343	8	like	like.CONJ				GIA	eng	sastre4		
1766	343	9	what	what.REL				GIA	eng	sastre4		
1767	343	10	you	you.PRON.SUB.2SP				GIA	eng	sastre4		
1768	343	11	say	say.V.2SP.PRES				GIA	eng	sastre4		
1769	343	12	.					GIA	999	sastre4		
1770	344	1	what	what.REL				GIA	eng	sastre4		
1771	344	2	which	which.REL				GIA	eng	sastre4		
1772	344	3	was	was.V.3S.PAST				GIA	eng	sastre4		
1773	344	4	the	the.DET.DEF				GIA	eng	sastre4		
1774	344	5	one	one.PRON.SG				GIA	eng	sastre4		
1775	344	6	you	you.PRON.SUB.2SP				GIA	eng	sastre4		
1776	344	7	said	said.V.PAST				GIA	eng	sastre4		
1777	344	8	?					GIA	999	sastre4		
